Category,Headline,SubHeading
VM i håndbold,Fransk håndbold ramt af skandale midt under VM,Den tidligere franske landsholdsmålmand Bruno Martini er efter kendelsen fratrådt sin stilling som præsident for den franske håndboldliga
VM i håndbold,"Årvågen Møllgaard fangede detalje, han måtte dele med resten af holdet","Danmark var helt overlegne i onsdagens 40-23-sejr over Ungarn, og storsejren kom blandt andet i hus, fordi Henrik Møllgaard lurede sine modstandere"
VM i håndbold,Svensk chok: Stjerne færdig ved VM,Jim Gottfridsson skal nu have hånden i gips og kommer ikke til at spille håndbold i to måneder
VM i håndbold,"Ungarske medier lægger sig fladt ned efter ""opløsningen""","De ungarske håndboldherrer led deres største nederlag ved et verdensmesterskab nogensinde, da modstanderen hed Danmark onsdag aften"
VM i håndbold,Dansk ulempe er en realitet efter Sveriges opvisning,Sveriges sejr over Egypten sender Danmark til Polen. Danskerne har ellers opholdt sig i Sverige under hele slutrunden
VM i håndbold,"Landin kalder denne handling ""helt unødvendig""","Den danske målvogter fik sagt til Zoltan Szita, at det var unødvendigt"
VM i håndbold,Dansk modstander pinligt berørt: - En katastrofe,"Mate Lekai kunne ikke finde én ting, som han var tilfreds med"
VM i håndbold,"- Det blev nemmere, end vi havde regnet med",Det danske landshold kom aldrig i problemer mod Ungarn
VM i håndbold,Nyegaard uddeler tårnhøje karakterer til danskerne,TV 2 SPORTs håndboldekspert giver karakterer til de danske spillere og landstræner Nikolaj Jacobsen efter kvartfinale-kampen mod Ungarn
VM i håndbold,Danmarks modstander fundet efter kæmpe drama,"Norge havde den ene fod i VM-semifinalen, men i sidste ende stjal Spanien pladsen"
VM i håndbold,Nikolaj Jacobsen jubler over historisk sejr,"Nikolaj Jacobsens mandskab leverede endnu en overbevisende indsats, og dermed er det stadigvæk muligt for Danmark at vinde VM for tredje gang i streg"
VM i håndbold,Danmark skriver VM-historie – på flere områder,Danmark har endnu ikke tabt en kamp ved verdensmesterskabet i håndbold. Mod Ungarn snuppede de danske håndboldherrer en vild rekord
VM i håndbold,Danmark i magtdemonstration mod rådvilde ungarere,"Ungarn fik ikke et ben til jorden, da Danmark spillede sig i VM-semfinalen med en voldsom håndboldlektion"
VM i håndbold,"Svensk kommentator: - Hold kæft, Danmark","Danmark indledte VM i Malmø, mens kvartfinalen bliver spillet i Stockholm. Hvor en potentiel semifinale skal afvikles, er endnu uklart"
VM i håndbold,"Ungarsk stjerne spiller møgulovligt, mener Jacobsen","Den ungarske stregspiller bruger sin fysik, men han handler ikke altid efter bogen, mener den danske landstræner"
VM i håndbold,Gidsel glad for ny rolle i forsvaret,"Mathias Gidsel glæder sig over, at Niclas Kirkeløkke tog fra i forsvaret allerede i sin første kamp ved VM 2023"
VM i håndbold,Eksperter uenige om powerranking før afgørende kampe,"TV 2 SPORTs eksperter er ikke udpræget enige, når det gælder om at rangere holdene ved VM"
VM i håndbold,Ingen anden nation bruger så få kræfter på at lave mål,Landstræneren i kombination med mesterlæren og fællesskabet bringer Danmark nye triumfer
VM i håndbold,Spørgsmål om favoritværdighed splitter den svenske trænerduo,"Glenn Solberg har Sverige som underdog, når de møder Egypten"
VM i håndbold,VM's dårligste hold fundet efter kontroversiel situation,Kampen om ikke at ende sidst ved VM blev dramatisk og afgjort med mindst mulig margin
VM i håndbold,Dansk modstander savner respekt,"Ifølge den ungarske målmand Márton Székely får det ungarske landshold ikke den respekt, de fortjener"
VM i håndbold,Ungarer opmærksom på særlig dansk styrke,Patrik Ligetvári frygter Danmarks hurtige igangsætninger
VM i håndbold,"VM-fiasko var sund: - Vi syntes, vi var de fedeste i verden, siger Møllgaard","Siden skuffelsen 2017 har Danmark ikke tabt en kamp i VM-regi, og det skyldes et mere ydmygt landshold, mener Henrik Møllgaard"
VM i håndbold,Gidsel og Jakobsen er uenige om fodbold-titel,"Emil Jakobsen og Mathias Gidsel er ikke helt enige om, hvem der er bedst"
VM i håndbold,Hansen runder milepæl – sportens største står i kø for at hylde ham,"Kollegaerne roser Mikkel Hansen til skyerne. Faktisk endnu længere, hvis det da er muligt"
VM i håndbold,"Stor udfordring venter i dansen med de ungarske ""bamser""",Danmarks forsvar var på toppen i mellemrunden mod Egypten. Samme niveau skal findes frem i kvartfinalen mod Ungarn
VM i håndbold,VM-værter studser over billetpriser,"En billet til VM-finalen koster 2000 svenske kroner. Den pris betaler spillerne også, hvis de vil invitere flere end fire til eventuel guldkamp"
VM i håndbold,Kirkeløkkes uforglemmelige døgn,"Niclas Kirkeløkke fik travlt, da hans telefon pludselig ringede søndag morgen. Halvandet døgn senere trådte han ind i VM-slutrunden"
VM i håndbold,"Én spiller kan true dansk sejr, siger ekspert","Danmark er videre til VM-kvartfinalerne, hvor Ungarn venter. Især stregspilleren Bence Bánhidi kan volde det danske forsvar problemer"
VM i håndbold,Svan og Jacobsen fastholder kontakt,"VM 2023 er den første slutrunde efter Lasse Svans karrierestop. Han er savnet, fortæller flere i den danske lejr"
VM i håndbold,Danmark dropper træning før VM-kvartfinale,De danske spillere er for trætte til at træne forud for onsdagens VM-kvartfinale mod Ungarn
VM i håndbold,"VM-problematik er ""over grænsen"" – DHF vil finde løsning","Dansk Håndbold Forbund håber på, at man for fremtiden vil finde bedre logistiske løsninger, når håndboldslutrunderne løber af stablen"
VM i håndbold,Begræder afsked: - Jeg ville allerhelst spille her resten af mit liv,"Danmark fortsætter VM-slutrunden i Stockholm. Derfor mister Danmark formentlig den hjemmebanefordel, de har haft i Malmø"
VM i håndbold,Lauge overraskede alle op til skæbnekamp,Rasmus Lauge var ved at booke togbilletten hjem. Nu kan han i stedet glæde sig over at have været på banen ved VM 2023
VM i håndbold,Godt nyt for Danmark – hele truppen klarer sidste test,De danske spillere blev også testet inden verdensmesterskabet og efter det indledende gruppespil
VM i håndbold,Nyegaard hylder duo: - De spillede som en symbiose,TV 2 SPORTs håndboldekspert Bent Nyegaard bedømmer her de danske spillere efter den sidste VM-mellemrundekamp mod Egypten
VM i håndbold,Landin tog ordet og delte ønske med fans,"Selvom det bliver mere vanskeligt, håber Niklas Landin, at de danske fans vil tage turen til Danmarks resterende VM-kampe"
VM i håndbold,"- Vi spiller en virkelig flot kamp, siger Jacobsen","Nikolaj Jacobsen og Mikkel Hansen er godt tilfredse efter sejren over Egypten, men der er plads til forbedringer"
VM i håndbold,Sprudlende Danmark giver sig selv stor fordel,"Det danske håndboldlandshold viste sig fra sin bedste side, da de gav Egypten lidt af en håndboldlektion ved VM"
VM i håndbold,Her er Danmarks vej til VM-finalen,"Efter sejren over Egypten mandag aften står det nu klart, at Danmark kan ende med at skulle spille en eventuel semifinale i Polen"
VM i håndbold,USA's eventyr fortsætter: - Et stort skridt for håndbold i vores land,USA slutter som minimum blandt de 20 bedste hold ved det her VM efter sejren over Belgien. 32 hold har været med ved verdensmesterskabet
VM i håndbold,Sådan vil Danmark slå Egypten,"De danske spillere ser frem til en svær kamp mod Egypten, der voldte dem store problemer under det seneste VM"
VM i håndbold,"- Jeg tror aldrig, jeg kommer til at stå i noget lignende igen",Mandagens brag mellem Danmark og Egypten får svært ved at leve op til deres seneste møde i VM-sammenhæng
VM i håndbold,VM-nation jublede løs på hotellet,Sveriges sejr over Portugal sikrede Ungarn en plads i kvartfinalerne
VM i håndbold,Én ting bekymrer fortsat Nikolaj Jacobsen,"Det danske forsvar har ikke levet op til forventningerne, mener landstræneren"
VM i håndbold,Sådan er landsholdets program på en kampdag,"Emil Jakobsen giver her et indblik i, hvad landsholdet laver på en dag, hvor de skal spille"
VM i håndbold,"19 slutrunder i træk – her er tre ting, der får Mikkel Hansen til at blive ved","Mikkel Hansen deltager i øjeblikket ved sin 19. slutrunde i træk – og der er flere ting, der får ham til at blive ved"
VM i håndbold,"Usandsynligt, men: Danmarks skæbne kan afgøres ved lodtrækning","Danmark har mere end det ene ben i VM-kvartfinalen, fordi deres målscore er 22 mål bedre end Kroatiens"
VM i håndbold,Nikolaj Jacobsen laver to udskiftninger i truppen,Mads Hoxer og den skadede Lasse Møller er ude af Danmarks trup
VM i håndbold,"- Vi står ikke der, hvor jeg håbede","Der venter et håndboldbrag, når Danmark og Egypten mødes mandag aften. Her bliver det afgjort, om danskerne fortsætter ved slutrunden"
VM i håndbold,Kontroversiel landstræner sår tvivl om sin fremtid: - Jeg er nervøs hver dag,"Det er ikke første gang ved verdensmesterskabet, at Vujović tiltrækker sig opmærksomhed for en udtalelse"
VM i håndbold,Landstræner sagde op før sidste VM-kamp,Zoran Roganovic stod søndag i spidsen for Montenegros landshold for sidste gang
VM i håndbold,"Sverige viser format igen – nu ved Danmark, hvad der kan vente",De svenske europamestre har nu vundet seks ud af seks kampe ved det igangværende VM på hjemmebane
VM i håndbold,VM-spiller får blåt kort – sender knæ i skridtet på modstander,"Kampens to dommere så hændelsen igennem på videoskærmen, inden de mødte den sydkoreanske spiller med et blåt kort"
VM i håndbold,- Han er uden tvivl verdens største talent. Potentialet er helt sindssygt,Francisco Mota da Costa – også bare kaldet Kiko Costa – er bare 17 år. Alligevel er han allerede braget ind på den største scene
VM i håndbold,Dansk udskiftning i truppen? Spiller på vej til Malmø,"Playmaker Rasmus Lauge er fortsat tvivlsom, og nu har landstræneren tilkaldt en mulig erstatning, erfarer TV 2 SPORT"
VM i håndbold,Mikkel Hansen føler med Lauge,"Rasmus Lauge døjer fortsat med en skade, der formentlig holder ham ude resten af VM"
VM i håndbold,Sekundære VM-placeringer har stor betydning,"Nogle af de nationer, der misser kvartfinalerne, har alligevel spillet sig nærmere OL i 2024"
VM i håndbold,Nu er ét hold ude af kampen om mulig kvartfinale mod Danmark,"Ungarn slog Kap Verde, men får først sin skæbne afgjort i aften"
VM i håndbold,Jacobsen tror ikke længere på Lauge ved VM,"Nikolaj Jacobsen åbner nu op for, at der skal laves en udskiftning i VM-truppen"
VM i håndbold,Så du også det? Gidsel tog fat i dansk VM-debutant,Mads Hoxer fik masser af spilletid og masser af opbakning fra sin nærmeste ’konkurrent’ lørdag aften
VM i håndbold,VM-debutant blev glad for særlig hilsen,Mads Hoxer lagde mærke til et banner blandt tilskuerne
VM i håndbold,Amerikanere i ekstase over mødet med Danmark,Trods nederlaget til Danmark havde de amerikanske spillere en stor aften Malmø Arena
VM i håndbold,Landstræners kommentar får studie til at bryde ud i grin,"Nikolaj Jacobsen vil vinde for enhver pris. Det understregede han med en kommentar, der kom bag på TV 2s håndboldstudie"
VM i håndbold,"Skuffet VM-debutant: - Det er ikke sådan, jeg vil ses","Mads Hoxer var skuffet over, at han ikke formåede at markere sig bedre mod USA, hvor han for første gang spillede fra start"
VM i håndbold,"Ærefrygt fyldte hos modstander, der stod over for Mikkel Hansen",Rene Ingram reddede et straffekast fra den danske stjerne
VM i håndbold,Danske VM-reserver skuffede sig selv,"Mads Hoxer og Jacob Holm fik masser af spilletid mod USA, men ingen af dem gik tilfredse fra banen"
VM i håndbold,To spillere falder igennem hos Nyegaard,TV 2 SPORTs håndboldekspert giver karakterer til de danske spillere og landstræner Nikolaj Jacobsen efter VM-kampen mod USA
Skisport,Medier i chok over karrierestop,"Lucas Braathen indstiller sin karriere som skiløber, og for første gang i flere år føler han sig fri"
Cykling,Kom til at afsløre nyhed i juli – nu er den officiel,Christopher Juul Jensen fortsætter som ventet karrieren hos Team Jayco AlUla
Tennis,"Runes attitude viser, hvorfor han er favorit, mener ekspert",Holger Runes kommende modstander sendte Andy Murray ud i seneste runde. 
Fodbold,Verdensmester stod stille med bolden i 36 sekunder,"Emiliano Martinez tiltrak en del opmærksomhed, da Aston Villa slog AZ Alkmaar i Conference League"
Håndbold,Dansk rival har VM-truppen klar ,Sverige har aldrig før vundet VM på kvindesiden
Badminton,Dansk double taber efter store bedrifter,Et indonesisk toppar viste sig at være for stor en mundfuld
Fodbold,Neuer kan få comeback efter lang pause,"Kampen mod Darmstadt bliver med Manuel Neuer tilbage i Bayern München-buret, hvis alt går godt til træning"
Fodbold,Newcastle-træner overvejer at bruge bettingdømt spiller,"Sandro Tonali kan muligvis komme til at spille i Premier League lørdag, hvis det står til Newcastles træner"
