Category,Headline,SubHeading
Boksning,Dobbelt OL-guldvinder taber i professionel debut,"Debuten som professionel endte med nederlag for cubanske Robeisy Ramirez, der vandt OL-guld i 2012 og 2016"
Boksning,Joshua jagter VM-revanche i boksebrag i Saudi-Arabien,"Det bliver i Saudi-Arabien, at Anthony Joshua jagter revanche i sværvægt mod Andy Ruiz Jr. 7. december"
Boksning,Bokseren Maxim Dadashev er død af skader efter kamp,Træneren kastede håndklædet i ringen i 11. omgang
Boksning,Omstridt boksepræsident trækker sig fra amatørforbund,Usbekiske Gafur Rakhimov er trådt tilbage som præsident for AIBA efter mistet olympisk status
Boksning,Bokseforbund får frataget sin olympiske status af IOC,IOC vil selv stå for kvalifikationsturneringer i boksning frem mod OL i Tokyo udenom Aiba
Boksning,Dina Thorslund forsvarer igen sin VM-titel,Bokseren Dina Thorslund vandt overbevisende på point over australier og forsvarede sin VM-titel hos WBO
Boksning,Boksehåb får ny modstander mindre end et døgn før kamp,"Sarah Mahfoud skal møde Enerolisa de Leon, fordi Olivia Gerula ikke fik tilladelse til at bokse"
MMA,Patrick Nielsen sviner Mark O. Madsen efter nederlag,"Selvom Patrick Nielsen efter bare tre minutter måtte overgive sig, har han ikke meget tilovers for Mark O. Madsen"
Boksning,Ruiz er verdensmester i sværvægt efter choksejr over Joshua,Med sejr over topbokseren Anthony Joshua kan 29-årige Andy Ruiz Jr. nu kalde sig verdensmester i sværvægt
Boksning,Verdens største MMA-liga kommer til København,Ultimate Fighting Championship - verdens største MMA-liga - afholder et stævne i København i september
Boksning,Mexicansk bokser afløser dopingdømt Joshua-udfordrer,"Andy Ruiz Jr. bliver modstanderen, når Anthony Joshua i næste måned skal forsvare sine VM-bælter i sværvægt"
Boksning,Bokser udelukket i et halvt år for at bide modstander,Sværvægtsbokseren Kash Ali er blevet tildelt seks måneders karantæne og en bøde
