Category,Headline,SubHeading
Fodbold,"Da forventningerne til Pogba var allerstørst, begyndte hans deroute",Ifølge Morten Bruun har midtbanespilleren spillet sin sidste landskamp
Fodbold,FCN-profil ude på ubestemt tid,"Oliver Antman har pådraget sig en skade, som betyder, at han er ude i en længere periode"
Fodbold,Völler sætter sig selv under tidspres - bekræfter mulig kandidat ,Tysklands Fodboldforbund har travlt med at finde efterfølgeren for fyrede Hansi Flick
Fodbold,- Tyskland skal undgå at få endnu en røvfuld,"Det tyske landshold har kæmpet med niveauet, siden de røg ud af gruppespillet ved VM i Qatar"
Fodbold,Koryfæ sagsøger sin tidligere klub,Bonucci skiftede til tyske Union Berlin på transfervinduets lukkedag
Fodbold,Hackergruppe presser millioner ud af forbund,Forbundet i Holland har været udsat for hackerangreb og har betalt en løsesum for at undgå stort datalæk
Fodbold,"Portugal spiller bedre uden Ronaldo, mener ekspert",Portugal funklede mod Luxembourg uden Cristiano Ronaldo på holdkortet
Fodbold,- Det virker helt åndssvagt at forlade sit mandskab,Bagud med 8-0 mod Portugal måtte Luxembourgs træner sunde sig i omklædningsrummet
Fodbold,Fans har ventet i ugevis på det danske ø,Mange Manchester United-fans har ventet på at kunne købe en trøje med HØJLUND på ryggen
Fodbold,"Landstræneren gik, da hans hold kom bagud 8-0","Luc Holtz kunne tilsyneladende ikke holde til mere, da Luxembourg kom bagud med 8-0.
"
Fodbold,Ringere start skal man lede længe efter ,Alt gik galt for Lichtenstein fra kampens indledning mod Slovakiet
Fodbold,U21-landsholdet skuffer ,"Danmark havde masser af chancer, men manglede skarphed mod Slovakiet, som endte med at tage sejren"
Fodbold,EM-kvalkamp afbrudt,Opgøret mellem Armenien og Kroatien tog en drejning i første halvleg
Fodbold,Pogba har afleveret positiv dopingtest,"Juventus-spilleren Paul Pogba risikerer op til fire års karantæne, skriver La Gazetta dello Sport. "
Fodbold,Football Leaks-bagmand slipper med betinget fængselsdom,"Rui Pinto, manden bag Football Leaks, har af en domstol i Lissabon fået en betinget fængselsdom på fire år"
Fodbold,Store pyroshows koster store bøder,"Mødet mellem FCM og AGF blev udsat i to minutter på grund af røg på banen. Nu får afbrændingen konsekvenser.
"
Fodbold,Fyret landstræner får hårde ord med på vejen,"De tyske medier er ikke just kede af, at Hansi Flick er blevet afskediget som landstræner"
