Category,Headline,SubHeading
Amerikansk fodbold,"- Hvis ikke de vinder, vil det være en kæmpe skuffelse",De sidste pladser i slutspillet og de altafgørende seedninger er på spil i den sidste række af kampe i grundspillet i NFL
Amerikansk fodbold,Mulig neutral bane i AFC-finale efter kollaps,Plat eller krone samt en neutral bane kan muligvis komme i spil efter aflyst NFL-kamp
Amerikansk fodbold,NFL-spiller trækker selv vejret efter hjertestop,"Damar Hamlin blev genoplivet med livreddende førstehjælp, efter at han faldt om på banen med hjertestop"
Amerikansk fodbold,Kollapset spillers første ord: - Hvem vandt?,"Læger på University of Cincinnati Medical Center, hvor Hamlin er indlagt, har på et pressemøde afsløret detaljer omkring spillerens helbred"
Amerikansk fodbold,NFL aflyser kamp tre dage efter kollaps,"Mens der meldes om markant bedring hos Damar Hamlin, er kampen mellem Super Bowl-bejlere blevet aflyst"
Amerikansk fodbold,Familien til kollapset spiller frikender stjerne for skyld,"Hadbeskeder til og kritik af Tee Higgins hører ingen steder hjemme, mener kollegaer og Damar Hamlins familie"
Amerikansk fodbold,"""Bemærkelsesværdig fremgang"" for kollapset NFL-spiller","Damar Hamlin er stadig ""kritisk syg"", men hans hold melder om godt nyt det seneste døgn"
Amerikansk fodbold,Søger afklaring efter aflyst kamp: - Det er ude af vores hænder,"Uanset hvad NFL vælger at gøre, accepterer Baltimore Ravens beslutningen. De appellerer dog til snarlig handling"
Amerikansk fodbold,Damar Hamlin var i gang med at leve den amerikanske drøm,"NFL-ekspert Jesper Elming skriver i denne omgang om Buffalo Bills-spilleren Damar Hamlin, der kollapsede med et hjertestop tirsdag"
Amerikansk fodbold,Tegn på bedring for NFL-spiller efter kollaps,Buffalo Bills har givet en ny opdatering på Damar Hamlin. Samtidig har spillerens familie takket for støtten
Amerikansk fodbold,Spillers indsamling til legetøj går amok efter kollaps,Donationerne vælter ind til Damar Hamlins indsamling til køb af legetøj til børn efter spillerens kollaps
Amerikansk fodbold,NFL-spiller kollapsede med hjertestop midt på banen,Damar Hamlin kollapsede kort efter en hård tackling og blev genoplivet på banen. Han er fortsat i kritisk tilstand
Amerikansk fodbold,NFL-verdenen beder for kollapset spiller,"NFL-spilleren Damar Hamlin er i kritisk tilstand, efter han kollapsede midt på banen efter en tackling"
Amerikansk fodbold,"Brady må slikke sig om munden, men Panthers har es i ærmet","NFL-ekspert Jesper Elming skriver i denne omgang om Carolina Panthers, der stik imod alle odds kan komme med i slutspillet"
Amerikansk fodbold,Fra barista til NFL: 35-årig veteran i opsigtsvækkende comeback,En gammel kending skal hjælpe Carolina Panthers i søndagens nøglekamp mod Tampa Bay Buccaneers
Amerikansk fodbold,NFL-hold skrotter stjerne og opgiver reelt slutspilshåb,"Las Vegas Raiders lader til at hejse det hvide flag for sæsonen, efter at holdet har bænket quarterback Derek Carr i grundspillets sidste to kampe"
Amerikansk fodbold,NFL-stjerne stopper karrieren,"J.J. Watt har aldrig vundet Super Bowl, men har høstet meget personlig hæder i karrieren, der snart slutter"
Amerikansk fodbold,NFL-hold fyrer træner efter katastrofal sæson,"Nathaniel Hackett skulle forløse Denver Broncos, men endte med at blive fyret efter kun 15 kampe"
Amerikansk fodbold,Tidligere Super Bowl-vinder undskylder for at banke mand med flaske,McGinest er blandt de bedste spillere i New England Patriots' historie. Linebacken spillede 11 år i klubben og vandt Super Bowl tre gange
Amerikansk fodbold,"Det var den vildeste afslutning, jeg nogensinde har set","NFL-ekspert Jesper Elming skriver i denne omgang om den vilde spillerunde i NFL. Kampene var vanvittigt tætte, og vi fik det største comeback"
Amerikansk fodbold,Lækker NFL-menu juleaften: Få overblikket her,"Julen bliver ekstra delikat for NFL-elskere, der kan se frem til action både juleaften og juledag"
Amerikansk fodbold,Brady i gang med historisk dårlig sæson: - Det er hårdt,"Selvom Tom Brady og Buccaneers har tabt flere kampe, end de har vundet, er de stadig i en god position til at komme i slutspillet"
Amerikansk fodbold,Super Bowl-vinder tangerer kedelig rekord,Med tre spillerunder igen kan den forsvarende Super Bowl-mester Los Angeles Rams ikke længere nå slutspillet
Amerikansk fodbold,"Hele stadion var i chok, da stjerne forærede kampen væk","New England Patriots smed sejren væk, selvom tiden var løbet ud. Wide receiveren Jakobi Meyers stod bag den skæbnesvangre beslutning"
Amerikansk fodbold,Leverer det største comeback i historien,"Minnesota Vikings leverede det største comeback i NFL's historie, da de indhentede Indianapolis Colts' forspring på 33 point"
Amerikansk fodbold,Hans fortælling er et filmmanuskript værdigt,NFL-ekspert Jesper Elming skriver denne gang om Baker Mayfield og Jared Goffs historier og udvikling
Amerikansk fodbold,"22-årig bliver kaldt irrelevant – da han smadrede Bradys hold, brød hans far sammen",Unge Brock Purdy fortsætter sin utrolige historie for San Francisco 49ers. Søndag gik det ud over legenden Tom Brady og Tampa Bay Buccaneers
Amerikansk fodbold,Første hold er klar til NFL-slutspillet,"En overlegen sejr over New York Giants betyder, at Philadelphia Eagles officielt er klar til NFL-slutspillet"
Amerikansk fodbold,- Du er irrelevant,"NFL-ekspert Jesper Elming skriver denne gang om ""Hr. Irrelevant"", der blev valgt sidst i draften"
Amerikansk fodbold,Nyankommet spiller fører NFL-hold til stort comeback,Baker Mayfield skiftede tirsdag til Los Angeles Rams. Torsdag førte han NFL-holdet til en comebacksejr
Amerikansk fodbold,Vildt comeback sikrer Brady endnu en NFL-rekord,"Tampa Bay Buccaneers var bagud med 13 point kort før tid, men vandt alligevel med Tom Brady som dirigent"
Amerikansk fodbold,Dansker får startplads i suspenderet stjernes comeback,"Deshaun Watson fik comeback efter 11 kampes karantæne, da Cleveland Browns og Hjalte Froholdt vandt"
Amerikansk fodbold,En ode til de store drenge,NFL-ekspert Jesper Elming skriver denne gang om ligaens store og tunge drenge på den offensive linje
Amerikansk fodbold,Madden ville have elsket Derrick Henry,"NFL-ekspert Jesper Elming skriver denne gang om ligaens farligste running back, som forsvarsspillere frygter på ethvert spil"
Amerikansk fodbold,- Jeg er ked af at være emotionel. Jeg er bare rasende,"Las Vegas Raiders' quarterback brød sammen på pressemødet efter kampen, hvor de endnu en gang gik fra banen med et nederlag"
Amerikansk fodbold,Chokbølger igennem NFL,NFL-ekspert Jesper Elming zoomer ind på Indianapolis Colts
Amerikansk fodbold,Legende rammer svimlende milepæl,I en sejr over NFL-mestrene fra Los Angeles Rams nåede Tom Brady op på 100.000 passing yards i karrieren
Amerikansk fodbold,Handel med draft picks er det nye sort,NFL-ekspert Jesper Elming har ser nærmere på den sidste dag i NFL's transfervindue
Amerikansk fodbold,Den dybe krise er tydelig for enhver,"NFL-ekspert Jesper Elming ser nærmere på Green Bay Packers, der inden sæsonen var hans favorit til at nå Super Bowl"
Amerikansk fodbold,"- Det er surrealistisk, siger NFL-dansker efter historisk præstation","Hjalte Froholdt fortæller, at det var nervepirrende at skulle spille fra start i verdens bedste liga"
Amerikansk fodbold,NFL-danskers aktion fik ekspert til at smågrine,Danske Hjalte Froholdt skrev historie søndag nat
Amerikansk fodbold,NFL-dansker taber tæt kamp i starter-debut,"Danske Hjalte Froholdt måtte gå fra banen med et nederlag, da han søndag startede inde for første gang i NFL"
Amerikansk fodbold,Store bogstaver blandt store mænd,TV 2 SPORTs NFL-ekspert Jesper Elming sætter i denne uges klumme fokus på balladen i NFLs ejerkreds
Amerikansk fodbold,"Ekspert om danskers bedrift: - Det er ikke gået op for mange, hvor stort det er","Søndag aften skriver Hjalte Froholdt historie. Han er nemlig den første dansker, der nogensinde er med fra start i en NFL-kamp"
Amerikansk fodbold,Dansker klar til første NFL-start,Hjalte Froholdt får sin første NFL-start på søndag
Amerikansk fodbold,Færdig på NFL-hold efter kontrovers,"Robbie Anderson ragede sig uklar med sine chefer under en kamp, og nu er han fortid på holdet"
Amerikansk fodbold,NFL-spiller smidt ud af egen træner,"Robbie Anderson fortæller, at han ikke aner, hvad der skete, og hvorfor han blev sendt væk"
Amerikansk fodbold,"Fire europæiske NFL-hold? Nej, stop nu",TV 2 SPORTs NFL-ekspert Jesper Elming sætter i denne uges klumme fokus på snakken om mulige europæiske NFL-hold
Amerikansk fodbold,NFL-dansker glæder sig over anderledes rolle,På søndag møder Hjalte Froholdt sit tidligere hold New England Patriots
Amerikansk fodbold,Brady får bøde for at sparke ud efter modstander,"Det er ikke første gang, at Tom Brady har sådanne tilbøjeligheder"
Amerikansk fodbold,Kendelser forarger og bekymrer eksperter,"Det er tæt på umuligt at spille forsvar, hvis reglerne håndhæves, som de blev det i to af femte spillerundes kampe, mener Jesper Elming"
Amerikansk fodbold,Stjerne undskylder sit raseriudbrud,"Det er endnu uvist, om episoden får konsekvenser for Davante Adams"
Amerikansk fodbold,NFL-spillers far kaldt på banen – forlod stadion med sin kollapsede søn,"Heldigvis er der godt nyt fra Saivion Smith, der på Twitter bekræfter, at han snart er tilbage"
Amerikansk fodbold,Et grimt syn. NFL er nødt til at gøre noget nu,"NFL kan sætte sin enorme opbakning over styr, hvis man ikke gør mere, når der opstår hovedskader"
Amerikansk fodbold,- Sikkerhedsfolkene så ud til at være i problemer,"Bobby Wagner fulgte sit instinkt, da han tacklede en baneløber i kampen mellem Los Angeles Rams og San Francisco 49ers"
Amerikansk fodbold,"NFL-stjerne lurer i kulissen, men hans ry kan blive et problem","Han er kendt som en stjernereceiver og en – af og til – endnu større primadonna, og om lidt kan Odell Beckham Jr. være tilknyttet et hold"
Amerikansk fodbold,"Kommentatorpar går amok over ""fuldstændig sindssyg"" afslutning","Jimmy Bøjgaard og Kasper Skyum var ellevilde, da afgørelsen på Vikings-Saints rullede over skærmen"
Amerikansk fodbold,"Han holdt en kunstpause, og jeg tænkte: ""Det bliver et kongeinterview""","I denne weekend er NFL-cirkusset landet i London, hvor Saints møder Vikings"
Amerikansk fodbold,Alvorlig hovedskade i NFL får debatten til at rase,Quarterbacken Tua Tagovailoa udgik med en slem hovedskade natten til fredag. Og det får nu flere til at efterlyse forandringer
Amerikansk fodbold,Stjerne slipper billigt efter alvorligt uheld,Hjalte Froholdts holdkammerat på Cleveland Browns-mandskabet Myles Garrett slipper med mindre skader efter en voldsom bilulykke
Amerikansk fodbold,Spektakulær aktion blev afgørende i rivalopgør,Der skulle en særlig bedrift til for at give New York Giants sæsonens første nederlag i NFL
Amerikansk fodbold,Træner går amok efter stor fadæse,"Ken Dorsey, der er offensiv koordinator for Buffalo Bills, var rasende, efter at hans hold missede en stor chance for at sikre sejren"
Amerikansk fodbold,Han har blæst alle bagover med sin raket af en arm,"Holdene er blevet bedre til at spille mod Mahomes, men han finder alligevel måder at vinde på"
Amerikansk fodbold,Grædefærdig profil dedikerer DM til særlig person,"Inden lørdagens sejr havde han tabt alle de finaler, han har deltaget i"
Amerikansk fodbold,"- Det giver ikke mening, selv når du ser det igen","George Pickens, der spiller for Pittsburgh Steelers, har efterlyst at få bolden noget mere. Natten til fredag så vi, at han kan lave magiske ting"
Amerikansk fodbold,"Nøj, hvor er jeg glad for den beslutning","Tom Brady er stadig en del af NFL, og jeg er vild med det"
Amerikansk fodbold,Får straf efter bizar situation,"Chicago Bears fik en straf på 15 yards, da deres holder havde taget et håndklæde med på banen"
Amerikansk fodbold,Her bliver NFL-stjerne skadet,"Uheldige Dak Prescott forsøgte at spille videre, men opgav hurtigt og satte i stedet kurs mod omklædningsrummet"
Amerikansk fodbold,De er de store favoritter til at vinde Super Bowl,Fra top til bund: Sådan ser styrkeforholdet ud mellem de 32 hold før den nye NFL-sæson
Amerikansk fodbold,NFL-dansker har fået glæden tilbage,Hjalte Froholdt har genfundet glæden ved arbejdet som offensive lineman i verdens hårdeste football-liga og har fået hjælp fra en mentaltræner
Amerikansk fodbold,45-årig stjerne imponerer stadig igen og igen,"Tom Brady er på vej ind til endnu en sæson i NFL, selvom han tidligere på året sagde farvel til selvsamme liga"
Amerikansk fodbold,Buffalo Bills slår sikkert de forsvarende mestre i sæsonåbner,"Los Angeles Rams' headcoach kalder nederlaget for ""meget ydmygende"""
Amerikansk fodbold,Super Bowl-favoritter brager sammen,"Los Angeles Rams og Buffalo Bills står natten til fredag overfor hinanden, når den nye NFL-sæson begynder"
Amerikansk fodbold,"Det ser du på skærmen, når der er NFL","TV 2 SPORT forsøger her at give et overblik over, hvad seeren præsenteres for under en NFL-kamp"
Amerikansk fodbold,Den store NFL-ordbog,"Endzone, interception, option og illegal shift. Der er mange begreber i NFL, og i denne ordbog bliver du forhåbentlig klogere på deres betydning"
Amerikansk fodbold,"Her er alt, du skal vide, hvis du skal imponere NFL-nørderne",Der er sket meget i offseason af National Football League (NFL)
Amerikansk fodbold,NFL vender tilbage til TV 2,National Football League (NFL) kan i de næste tre sæsoner følges på TV 2s kanaler og TV 2 PLAY
