Category,Headline,SubHeading
Håndbold,"Ét aspekt kan skabe problemer i truppen, vurderer Møllgaard","Drømmene er store i Aalborg Håndbold, men der venter trænerteamet en vigtig opgave i håndteringen af truppen"
Håndbold,"- Det har været nogle hektiske dage, indrømmer GOG-direktør",GOG fyrede Ian Marko Fog efter bare to måneder
Håndbold,GOG smider point i første kamp efter trænerfyring,Matthias Rex blev redningsmand for GOG
Håndbold,Ikast tager ny stor skalp i Champions League,Efter en koncentreret og offensivt skarp præstation overraskede Ikast Håndbold stort i Metz
Håndbold,Danske stjerner storspiller i kæmpe comeback,Hannover måtte rejse hjem fra Berlin uden point
EM håndbold,Tilskuerrekord står for fald,"Et rekordstort publikum på 50.000 tilskuere vil være på plads, når EM begynder 10. januar, meddeler EHF"
Håndbold,Aalborg Håndbold banker Sønderjyske på halv kraft,"Der blev roteret heftigt hos Aalborg Håndbold, men nordjyderne havde ingen problemer mod Sønderjyske"
Håndbold,Esbjerg henter stort talent – aftalen er historisk,Den unge Luciana Resende Rebelo har fået en fireårig kontrakt. Det er ikke set tidligere i den vestjyske klub
Håndbold,Danske trænere færdige i storklub,Den danske duo nåede et halvt år i klubben
Håndbold,Skjern tager første sejr,Efter tre kampe uden sejr kunne Skjern Håndbold endelig sætte to point ind på ligakontoen mod Nordsjælland
Håndbold,Nyegaard revser GOG's rekruttering: - En katastrofe,"Jobbet som GOG-træner er meget udsat efter de gode år under Krickau, mener Bent Nyegaard"
Håndbold,Fyret GOG-træner glæder sig over flere ting,Den nu tidligere træner nåede at vinde et trofæ i GOG
Håndbold,GOG fyrer nyansat cheftræner,Ian Marko Fog blev ansat den 14. juli
Håndbold,"Ulovlig timeout i slutminutterne ændrede kamp: - Utilgiveligt, siger træner","Tre gange må man trykke på timeout-knappen. Det glemte Viborg HK’s træner Ole Bitsch onsdag aften, og det blev kampafgørende. "
Håndbold,Pytlick efter vanskelig start i Tyskland: - Sundt med lidt modgang,"22-årige Simon Pytlick har fået en hård start i Bundesligaen, hvor det tyske har drillet både på og udenfor banen. "
Håndbold,Efter pres fra klubberne: Pytlick overtager Bredsdorffs job,"Peter Bredsdorff ydede ""en fremragende indsats"" som elitedommertræner, mener dommerformand. Men flere klubber ville af med ham"
Håndbold,GOG vinder CL-kamp efter dramatisk afslutning,Morten Olsen holdt hovedet koldt for GOG og afgjorde sagerne mod Celje med to straffekastmål i slutfasen
Håndbold,BSH slår TTH sikkert,"Bjerringbro-Silkeborg leverede en stærk defensiv og lynhurtigt kontraspil, da TTH Holstebro fik en lærestreg"
Håndbold,Kæmpe resultat for Aalborg,For første gang siden det første indbyrdes møde i 2014 vandt Aalborg Håndbold onsdag over Kielce
Håndbold,Toptrio tager forventelige sejre,"Team Esbjerg, Odense Håndbold og Ikast Håndbold leverede op til deres favoritværdigheder onsdag"
Håndbold,Landin har store Champions League-drømme med Aalborg,Aalborg Håndbold åbner Champions League-gruppespillet med en svær udekamp
Håndbold,Godt nyt for danske CL-klubber,Håndboldens Champions League bliver alligevel vist i fjernsynet
Håndbold,Dansk detalje redder Flensburg,Lukas Jørgensen lobbede bolden hen over hatten på Lemgos keeper i de sidste sekunder og blev derfor afgørende
Håndbold,Dommerchef udelukket i to år efter TV 2-dokumentar,Dragan Nachevski må ikke have noget med europæisk håndbold at gøre de næste to år
Håndbold,Skjern-profil ude resten af året,"Skaderne hober sig op i Skjern, hvor Lasse Mikkelsen ikke kommer til at spille på denne side af vinterpausen.
"
Håndbold,Aalborg slår Ribe-Esbjerg stort,"Efter tre spillerunder er Aalborg Håndbold den eneste klub med maksimumpoint efter sejr over Ribe-Esbjerg.
"
Håndbold,Ligakamp forbløffer ekspert: - Det er vanvittigt,Fredericia kan glæde sig over to point efter sejren i det mærkværdige opgør mod Skjern
Håndbold,Odense taber CL-åbner,"Odenses håndboldkvinder lavede mange fejl i åbningskampen i Champions League, som endte med fynsk nederlag"
Håndbold,Ikast slår tredobbelte Champions League-vindere,"Selvom Vipers Kristiansand har vundet Champions League de sidste tre år, var Ikast Håndbold for stærke"
Håndbold,GOG vinder endelig,Efter kun et point i de første to ligakampe lykkedes det GOG at besejre oprykkeren TMS Ringsted
Håndbold,Gammel kending er udset til at blive ny Skjern-træner,Ifølge TV 2 Sports oplysninger er Mathias Madsen på vej tilbage som træner i Skjern Håndbold. 
Håndbold,Tysk storklub henter dansker som redningsmand ,En række skader har banet vejen for Andreas Holst Jensen
Håndbold,Blev straffet for at slå Gidsel i skridtet – nu appellerer klubben,"Janus Dadi Smarason fortæller, at tacklingen var et uheld"
Håndbold,Endnu en stor profil forlader KIF Kolding til sommer,"Erik Toft bekræfter, at han vender hjem til Norge til sommer. Målmand er også på vej væk. "
Håndbold,Irritation og bekymring i danske topklubber efter ny aftale,"Champions League begynder om få dage, og det ærgrer de danske deltagere, at det kun kan ses via en ny streamingplatform. "
Håndbold,GOG-profil er bekymret – måtte forlade banen i smerter,"Landsholdsspilleren har tidligere oplevet noget lignende, der holdt ham ude i et halvt år. "
Håndbold,GOG var få sekunder fra nyt nederlag,De forsvarende mestre fra Gudme har nu fået ét point i sæsonens to første kampe
Håndbold,Mia Rej giver status på langtidsskade,"Der er chance for, at Mia Rej kan gøre comeback i denne sæson. "
Håndbold,Odense vinder stort over København Håndbold,"Der var klasseforskel, da Odense Håndbold gæstede København og vandt med hele 15 overskydende mål"
Håndbold,Her er kvartfinalerne til Santander Cup,Team Esbjerg vandt pokalturneringen i seneste sæson. 
Håndbold,Tysk europamester afskrevet efter én træning i KIF Kolding,Med to af klubbens profiler ude med langtidsskader leder KIF Kolding efter gardering til holdet. 
Håndbold,Tranborg reagerer på slem skade,Mette Tranborg har tidligere været ude med en korsbåndsskade. 
Håndbold,Norsk duo brager Esbjerg til åbningssejr i ligaen,"Nora Mørk og Henny Reistad scorede tilsammen 20 mål, da Team Esbjerg slog Nykøbing Falster i første runde"
Håndbold,"- Vi er ekstremt skuffede, siger GOG-træner",GOG's nye træner Ian Marko Fog fik den værst tænkelige start på ligaen 
Håndbold,Odense gennemprygler aarhusianere i ligapremiere,En pauseføring på hele 14 mål blev forvandlet til en sejr på 42-19 for Odense Håndbold mod Aarhus United
Håndbold,GOG taber overraskende første ligakamp,De forsvarende håndboldmestre fra Gudme led sæsonens første nederlag hjemme til Ribe-Esbjerg
Håndbold,Privatlivet har overvældet Rasmus Lauge,Efter ti år i udlandet er Rasmus Lauge vendt hjem til en helt anden hverdag i Danmark
Håndbold,Ingen dansk klub har nogensinde investeret så meget – de vinder suverænt,Læs håndboldekspert Bent Nyegaards store sæsonoptakt for hvert hold i herreligaen. Han giver også sit bud på deres slutplacering
Håndbold,Nu starter sæsonen – og de kommer til at vinde det hele igen,Læs håndboldekspert Bent Nyegaards store sæsonoptakt for hvert hold i kvindeligaen. Han giver også sit bud på deres slutplacering
Håndbold,"Aalborg skuffede voldsomt, mener Nyegaard – Møllgaard er uenig","Aalborg Håndbold tabte onsdagens Super Cup-kamp mod GOG.
"
Håndbold,GOG overrasker og vinder Super Cuppen,"GOG var bagud med fire i anden halvleg, men vandt Super Cuppen efter en glimrende afslutning"
Håndbold,Odense Håndbold vinder Super Cuppen ,"Danmarks to bedste håndboldhold på kvindesiden mødte hinanden i Super Cuppen, og Odense slog Team Esbjerg"
Håndbold,To finalebrag venter – derfor glæder Bent Nyegaard sig ,"Det er nogle af de bedste hold i Danmark, der onsdag aften står over for hinanden i de to finaler. "
Håndbold,GOG afviser tysk storklub,"Aaron Mensing har været et hedt emne hos Füchse Berlin, som dog blev afvist af GOG, siger tyskernes direktør.
"
Håndbold,Landsholdet må undvære Tranborg: - Det er et hårdt slag,"Mette Tranborg er endnu ikke blevet opereret, og Jesper Jensen ved ikke, hvornår hun er tilbage"
Håndbold,Nyindkøb ramt af alvorlig skade: - Jeg er chokeret,Jonas Tidemand kom til KIF Kolding forud for denne sæson
Håndbold,Nyegaard begejstret efter Hansen-comeback,Mikkel Hansen spillede søndag sin første turneringskamp siden februar
Håndbold,Mikkel Hansen storspiller i comeback,"Håndboldstjernen Mikkel Hansen var tilbage på banen for Aalborg, som vandt over TTH Holstebro i pokalen"
Håndbold,Stortalentets VM-udtagelse vækker undren: - Det er lidt mystisk ,"Ifølge Jan Larsen, direktør i Aalborg Håndbold, var det en forkert beslutning at sende Thomas Arnoldsen til U21-VM denne sommer"
Håndbold,Pytlick scorer overraskende job,Jan Pytlick er færdig med håndboldverdenen og har i stedet kastet sig over et nyt projekt
Håndbold,"Landin vendt hjem efter svær periode: - Hver dag var en kamp, og det var surt det hele","Det er en ny version af Niklas Landin, der er vendt hjem til Danmark efter flere år i udlandet"
Håndbold,Nedslidt stortalent ude på ubestemt tid ,Aalborg Håndbold tager ikke Thomas Arnoldsen i brug fra sæsonstarten. 
Håndbold,Nyegaard hylder Karabatić: - Det er helt hysterisk,"Nikola Karabatić har haft en kæmpe betydning for håndbolden, mener Bent Nyegaard"
Håndbold,Karabatić indstiller karrieren,Den franske verdensstjerne lægger skoene på hylden efter denne sæson
Håndbold,Krickau og co. åbner tysk sæson med sejr,"Nicolej Krickau vandt i sin officielle trænerdebut for Flensburg-Handewitt, da HSV Hamburg blev slået 37-32"
Håndbold,Ekspert begræder slem Tranborg-skade: - Det er virkelig trist,"Ingen kan erstatte Mette Tranborg, der er ramt af en korsbåndsskade, på landsholdet, mener TV 2 Sports håndboldekspert Peter Bruun Jørgensen. "
Håndbold,Landsholdsspiller ramt af korsbåndsskade,For anden gang er Mette Tranborg blevet ramt af en alvorlig knæskade
Håndbold,Politiet bekræfter: Nu bliver dommere efterforsket i matchfixing-sag,"Det østrigske politi vil dog lige nu ikke fortælle konkret, hvilke dommerpar der bliver efterforsket"
Håndbold,"Ligaprofil reagerer på IHF-tiltag: - Jeg håber, de tager røven på os alle sammen","Tirsdag blev det meldt ud, at Dragan Nachevski er suspenderet af det internationale håndboldforbund, IHF"
Håndbold,"- Det må og skal have konsekvenser, siger Nyegaard","TV 2 Sports håndboldredaktør er ikke decideret overrasket over, at det har taget lang tid for IHF at melde ud i sagen om mulig matchfixing"
