Category,Headline,SubHeading
Atletik,Her er verdens hurtigste mand,Fred Kerley fra USA lever op til favoritværdigheden med sejr i 100-meter-løb ved VM på hjemmebane
Atletik,Positiv dopingprøve sender maratonprofil ud af VM,Lawrence Cherono misser VM i atletik efter at have afleveret en positiv dopingprøve tilbage i maj
Atletik,Stjerne er ”fuldstændigt ødelagt” efter uheld,"Den britiske atletikstjerne Holly Bradshaw måtte trække sig fra VM i atletik efter ""et bizart uheld"""
Atletik,Dansk talent lever ikke op til forventningerne,"Landstræneren havde forventet, at hammerkaster Katrine Koch Jacobsen ville nå finalen i VM i atletik"
Atletik,Landstræner tror på finale med rekordflok,Danmark stiller med 16 deltagere ved VM i atletik. Hammerkasteren Katrine Koch Jacobsen spås finalechance
Atletik,OL-guldvinder afslører falsk navn og vild livshistorie,I en ny dokumentar afslører atletikstjernen sandheden om sin baggrund. Faktisk er hans navn ikke Mo Farah
Atletik,Musah løber hurtigste 100 meter i år og tager DM-guld,Mathilde Uldall Kramer og Kojo Musah vandt lørdag DM-guld i 100 meter for henholdsvis kvinder og mænd
Atletik,Slår dansk rekord og indløser VM-billet,"Mette Graversgaard satte personlig rekord, vandt DM-guld og skaffede sig selv adgang til VM i 100 meter hæk"
Atletik,Dansk stjerne misser DM,"Ida Karstoft er blevet syg, og DM-publikummet må derfor se bort fra den formstærke hurtigløber i lørdagens konkurrence"
Atletik,Amerikanske fantomtider kort før VM,Fred Kerley stormede fra alt og alle ved de amerikanske udtagelsesmesterskaber og er storfavorit til VM i USA
Atletik,Atletik-præsident er åben for kategori for transkønnede,"Sebastian Coe lufter muligheden for, at transkønnede atletikudøvere kan konkurrere i deres egen kategori"
Atletik,Dansker slår rekorder på stribe: - Det er crazy,Et tocifret antal gange har Ida Karstoft løbet sig til en dansk rekord i 2022 fordelt på tre distancer
Atletik,Sprinter bliver ved med at slå den danske rekord,"Ida Karstoft skar igen lidt af sin danske rekord på 200 meter, da hun vandt et stævne i tiden 22,67 sekunder"
Atletik,Snupper guld i Oslo med ny dansk rekord,Sprinteren Ida Karstoft vandt torsdag Diamond League-stævnet i Oslo og forbedrer sin egne danske rekord
Atletik,Dansk sprinter sætter rekord på 100 meter,Hurtigløberen Ida Karstoft er nu indehaver af de danske rekorder på både 100 og 200 meter
Atletik,Caster Semenya stiller til start i København,"Caster Semenya, der har fået stor opmærksomhed for sit testosteronniveau, er med i Copenhagen Athletics Games"
Atletik,Favoritter for vild og skabte kaos: - Frygteligt trist,De førende løbere blev sendt ad den forkerte rute i maratonløbet i den svenske hovedstad
Atletik,Smadrer dansk rekord igen - klar til VM,"Hurtigløberen Ida Karstoft bookede torsdag aften en billet til VM, da hun løb 200 meter på 22,76 sekunder"
Atletik,Smadrer 39 år gammel dansk rekord,"Ida Karstoft skar mere end et halvt sekund af den danske rekord på 200 meter, da hun vandt et stævne i Polen"
Atletik,Vinder sætter maratonrekord i København,"Berhane Tsegay vandt hos herrerne, og Hela Kiprob vandt kvindernes Copenhagen Marathon – begge i rekordtider"
Atletik,Svensk fænomen overgår sig selv igen,"Verdensrekorden i stangspring er nu 6 meter og 20 centimeter. Indehaveren er den samme, og han hedder Armand Duplantis"
Atletik,Dansk sprinter misser medaljepodiet ved VM i atletik,"Benjamin Lobo Vedel leverede sit bedste og satte dansk rekord på 400 meteren, hvilket rakte til fjerdeplads"
Atletik,Danske hækkeløbere misser VM-finale i Beograd,Mette Graversgaard og Mathilde Heltbech blev nummer 12 og 15 ved indendørs-VM i Beograd i 60 meter hæk
Atletik,Ukrainer flygtede 2000 kilometer – og vandt VM-guld,"Yaroslava Mahuchikh flygtede 2000 kilometer for at kunne komme til VM i Beograd, hvor hun vandt guld"
Atletik,Dansker sprinter sig i VM-finalen,Benjamin Lobo Vedel skal løbe finale ved indendørs-VM i atletik efter en andenplads i semifinalen
Atletik,Svensk fænomen forbedrer verdensrekord,Efter 751 dage lykkedes det endelig Armand Duplantis at forbedre sin egen verdensrekord
Atletik,Gatlin stopper karrieren,Justin Gatlin var engang verdens hurtigste mand. Nu går sprinteren på pension efter en lang karriere
Atletik,Dansk sprinter sætter rekord for anden uge i træk,"For anden uge i træk satte Ida Karstoft dansk rekord på 200 meter. Den lyder nu på 23,25 sekunder"
Atletik,OL-medaljevinder Deon Lendore er død i trafikulykke,"Trinidaderen Deon Lendore, der vandt bronze i stafetløb ved OL i London, er dræbt i frontalt sammenstød"
Atletik,Ny regel skal dæmme op for supersko,I forsøg på at gøre konkurrencevilkår mere lige bliver grænsen for skosålens tykkelse sat ned i 2024
Atletik,Holder fast efter ophedet debat om hormonregler,Trods IOC's udmelding om inklusion af transkønnede holder World Athletics fast i sine regler om testosteron
Atletik,Vil droppe hormonkrav til transkønnede og andre kvindelige atleter,"Kvinder skal ikke tvinges til at presse deres testosteronniveau ned for at deltage i konkurrencer, mener IOC"
Atletik,Dansk Atletik frygter lukning,"Bliver den økonomiske krise ikke vendt, er det slut med danske atletikudøvere ved OL og VM, siger formand"
Atletik,Verdensrekord i halvmaraton smadret,"1 time, 2 minutter og 52 sekunder tog det løberen Letesenbet Gidey at skrive historie med sejr i Valencia"
Atletik,VM-bronzevinder fra Ecuador fundet død i sin hjemby,"Sprinteren Alex Quinonez er død, bekræfter flere kilder, og der er angiveligt tale om et skuddrab"
Atletik,Dræbt stjerneløbers mand er anholdt i Kenya,Afdøde Agnes Tirops mand er torsdag blevet anholdt mistænkt for at have myrdet sin kone onsdag
Atletik,CAS stadfæster karantæne til løbetræner,Alberto Salazar og Jeffrey Brown har fået stadfæstet deres fireårige karantæner af CAS
Atletik,Britisk løbers B-dopingprøve er positiv - OL-medalje i fare,"Storbritanniens stafethold risikerer at miste OL-medalje, fordi Chijindu Ujah er testet positiv for doping"
Atletik,Wagner tager PL-bronze i længdespring,"Daniel Wagner blev nummer tre, da finalen i længdespring ved de paralympiske lege lørdag blev afholdt"
Atletik,Dansk stortalent diskvalificeret ved U-VM,"Martha Rasmussen var hurtigst i de indledende heat i 400 meter hæk ved U20-VM, men begik en fejl. Hendes protest over diskvalifikation blev afvist"
Atletik,OL-sølvvinder testet positiv for doping,"Chijindu Ujah, der vandt sølv i 4 x 100 meter løb, er testet positiv for doping og midlertidig suspenderet"
Atletik,Olympisk mester på 100 meter holder pause,"Lamont Marcell Jacobs kommer ikke til at deltage i flere løb resten af året, oplyser han på Instagram"
Atletik,Amerikansk løber var storfavorit til årets OL - men så røg hun én joint,"Historien om Sha'Carri Richardson er tragisk, men den kan føre til, at man genovervejer hash i sportens verden, mener dansk ekspert"
Atletik,CAS udelukker russisk VM-sølvvinder i mindst fire år,"Den russiske højdespringer Danil Lysenko er blevet udelukket i seks år med virkning fra 2018, hvor han blev suspenderet"
Atletik,Dansk sprinter kommer med til OL på 100-meterdistancen,For første gang i næsten 100 år er en dansker med på 100-meterdistancen hos herrerne ved et OL
Atletik,Nordmand sætter ny verdensrekord i 400 meter hækkeløb,Norske Karsten Warholm er ny indehaver af verdensrekorden på 400 meter hækkeløb
Atletik,Verdensmester udelukket i to år,Mellemdistanceløberen Salwa Eid Naser må ikke dyrke sin sport i den kommende tid. Hun er udelukket af CAS
Atletik,Dansk sprinter slår sin egen nationsrekord på 100 meter,"Kojo Musah forbedrede lørdag sin egen danske rekord på 100 meter i tiden 10,14 sekunder"
Atletik,Firedobbelt guldvinder glipper sidste OL-chance,Den firedobbelte OL-guldvinder Mo Farah var 20 sekunder fra at kvalificere sig til OL i 10.000-meterløb
Atletik,"Slott forventede skældud, da hun modtog god nyhed",I sit tredje OL har Sara Slott Petersen fået æren af at være fanebærer
Atletik,Dansk rekord på 100 meter slået,Kojo Musah har slået den danske rekord på 100 meter-distancen
Atletik,Stafetkvinder sætter dansk rekord som OL-opvarmning,"Det OL-aktuelle stafethold løb 43,71 ved et stævne i Geneve lørdag og satte ny dansk rekord"
Atletik,Slår 34 år gammel dansk rekord og booker OL-billet,"Ole Hesselbjerg skal til OL i 3000 meter forhindringsløb, efter han tirsdag aften slog en 34 år gammel rekord"
Atletik,Hollænder smadrer verdensrekorden i 10.000-meterløb,Sifan Hassan barberer over ti sekunder af den nu tidligere verdensrekord i 10.000-meterløb
Atletik,Amerikaner sætter lyntid på 100 meteren,"Trayvon Bromell vandt natten til søndag en 100 meter-konkurrence i Florida med en tid på 9,77 sekunder"
Atletik,Legende må fortsat se langt efter OL,I et kvalifikationsløb lørdag kom Mo Farah ind som nummer otte og klarede ikke cuttet til OL i Tokyo
Atletik,Tidligere OL-guldvinder sætter fantomtid på 100 meter,Shelly-Ann Fraser-Pryce viser storform kort før OL i Tokyo. Lørdag satte hun verdens næsthurtigste tid
Atletik,OL-guldvinder udelukket i fem år,"Hækkeløberen Brianna McNeal, der vandt OL-guld i 2016, er blevet udelukket i fem år for brud på dopingregler"
Atletik,NFL-stjerne slået i jagten på OL-deltagelse,"DK Metcalf har taget imod en udfordring, så han i weekenden prøvede at løbe sig til OL i Tokyo"
Atletik,Dansk stafethold tæt på VM-medalje efter diskvalifikationer,Diskvalifikationer sendte det danske herrelandshold helt op på fjerdepladsen i VM-finalen i stafet
Atletik,OL-billet sikrer vild dansk jubel,Både kvinderne og herrerne løb sig videre til finalen ved 4x100 meter stafet i VM og er klar til OL i Tokyo
Atletik,Copenhagen Marathon aflyst igen,For andet år i træk må arrangørerne bag Copenhagen Marathon aflyse på grund af coronapandemien. Løbet skulle have været afviklet 16. maj
Atletik,Nedsat straf til verdensmester - men misser OL,"Den forsvarende verdensmester i 100-meterløb kommer ikke til OL, selv om han har fået forkortet sin karantæne"
Atletik,Syv ud af ti japanere ønsker OL i Tokyo flyttet eller aflyst,"Et stort flertal af den japanske befolkning mener ikke, at OL skal afholdes denne sommer på grund af corona"
Atletik,19-årig slår 41 år gammel dansk løberekord,"Tazana Kamanga-Dyrbak har formået at slå den danske 200-meter-rekord, selvom hans form ikke er toppet endnu"
Atletik,Sprinter udelukket i 30 måneder,Efter en positiv test i maj sidste år er amerikansk sprinter blevet udelukket fra at deltage i konkurrencer
Atletik,Kenyaner barberer 29 sekunder af verdensrekord i halvmaraton,"Søndag var første gang, at tre kvinder gennemførte halvmaraton inden for 65 minutter. Det skete i Istanbul"
