Category,Headline,SubHeading
VM fodbold,"Dommerekspert forklarer, hvorfor tvivlsomt straffe skal dømmes","Dommerekspert Kenn Hansen vurderer, at Ousmane Dembele bærer ansvaret for kontakten, og derfor blev der dømt straffespark"
VM fodbold,Schmeichel giver klart svar om fremtiden,"Kasper Schmeichel er 100 procent klar til at tage ansvar i de kommende år for Danmark. Han har minimum to slutrunder i sig endnu, siger han"
VM fodbold,"Når Messi går på banen, holder én mand konstant øje med ham","Lionel Messi har altid den samme holdkammerat omkring sig, når han og Argentina er i aktion til VM"
VM fodbold,Uanset hvad græder de i Argentina,TV 2 SPORTs fodboldkommentator Flemming Toft kigger nærmere på Argentina frem mod VM-finalen
VM fodbold,Stjerne undskylder efter konfrontation med præsident,"Hakimi forklarer, at han gav FIFA-præsident Gianni Infantino en undskyldning efter lørdagens nederlag"
VM fodbold,Engelske spilleres bøn er blevet hørt,Gareth Southgate fortsætter som landstræner for England
VM fodbold,De seneste verdensmestre rykkede ved samfundsopfattelsen,"Den nyere VM-historie viser, at ikke kun spillerne nyder godt af en VM-titel. Tumultariske nationer og splittede samfundslag forenes"
VM fodbold,"- Jeg sidder med en følelse af tomhed, siger Schmeichel","36-årige Kasper Schmeichel håber på, at danskerne fortsætter med den store opbakning til herrelandsholdet"
VM fodbold,Dommerne til VM bliver kritiseret – men jeg er positivt overrasket,"Den tidligere topdommer og nuværende dommerekspert hos TV 2 SPORT Kenn Hansen kigger nærmere på, hvordan dommerlinjen har været til VM i Qatar"
VM fodbold,Han så VM fra tribunen – fire år senere gik vild forudsigelse i opfyldelse,"Den argentinske landsholdsmålmand Emiliano Martinez sagde i 2018, at han ville blive fast mand ved et VM. Fire år senere står han i finalen"
,En rigtig argentiner?,"Han er kåret som verdens bedste syv gange og har scoret mål på stribe, men i hjemlandet har Messi måttet kæmpe for at vinde fansenes accept"
VM fodbold,"Selv Argentinas største rivaler håber, at Messi vinder VM-guld",Flere legender holder med Lionel Messi under søndagens VM-finale
VM fodbold,Marokko havde allerede ødelagt det for sig selv inden kampen,"De marokkanske VM-darlings fik ridser i lakken for deres opførsel under bronzekampen, mener fodboldekspert Martin Mikkelsen"
